antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction
frozenset({'default=no', 'marital=single', 'housing=no'})	frozenset({'age=(17.999, 35.0]'})	0.12773440092013005	0.37395766516998075	0.08902700670190883	0.696969696969697	1.8637663080201676	0.041259748371930756	2.0659397049390638
frozenset({'default=no', 'age=(17.999, 35.0]'})	frozenset({'marital=single', 'housing=no'})	0.3666806750569552	0.13023379266107807	0.08902700670190883	0.24279165158643987	1.8642753668265168	0.04127279169371719	1.1486484653281803
frozenset({'default=no', 'marital=single'})	frozenset({'age=(17.999, 35.0]', 'housing=no'})	0.27760943133308263	0.14496472097498397	0.08902700670190883	0.32069157836029005	2.2122042949720893	0.04878343294868453	1.2586849386632626
frozenset({'age=(17.999, 35.0]', 'housing=no'})	frozenset({'default=no', 'marital=single'})	0.14496472097498397	0.27760943133308263	0.08902700670190883	0.6141287763198047	2.2122042949720893	0.04878343294868453	1.8721027232277487
frozenset({'marital=single', 'housing=no'})	frozenset({'default=no', 'age=(17.999, 35.0]'})	0.13023379266107807	0.3666806750569552	0.08902700670190883	0.6835937499999999	1.8642753668265166	0.04127279169371719	2.0016018171039436
frozenset({'age=(17.999, 35.0]'})	frozenset({'default=no', 'marital=single', 'housing=no'})	0.37395766516998075	0.12773440092013005	0.08902700670190883	0.23806707281007866	1.8637663080201674	0.041259748371930756	1.1448062788110047
frozenset({'marital=single'})	frozenset({'default=no', 'age=(17.999, 35.0]', 'housing=no'})	0.2828957554577426	0.1421999071022539	0.08902700670190883	0.3146989835809226	2.2130744667408755	0.0487992565561959	1.2517128566072073
frozenset({'loan=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'marital=single'})	0.1239521355422353	0.2828957554577426	0.07896308420517131	0.6370449678800857	2.251871778172522	0.04389755118035015	1.975738538060379
frozenset({'loan=no', 'marital=single', 'housing=no'})	frozenset({'age=(17.999, 35.0]'})	0.11326889473800623	0.37395766516998075	0.07896308420517131	0.697129466900996	1.8641935487112398	0.036605312792562184	2.067029527185383
frozenset({'loan=no', 'age=(17.999, 35.0]'})	frozenset({'marital=single', 'housing=no'})	0.3135962487005375	0.13023379266107807	0.07896308420517131	0.2517985611510791	1.9334349096809507	0.03812225537261364	1.1624759886549052
frozenset({'loan=no', 'marital=single'})	frozenset({'age=(17.999, 35.0]', 'housing=no'})	0.2461126716949415	0.14496472097498397	0.07896308420517131	0.32084119708816394	2.2132363993825113	0.043285429424506285	1.2589622270360399
frozenset({'age=(17.999, 35.0]', 'housing=no'})	frozenset({'loan=no', 'marital=single'})	0.14496472097498397	0.2461126716949415	0.07896308420517131	0.5447055233445224	2.2132363993825113	0.043285429424506285	1.6558235756405337
frozenset({'marital=single', 'housing=no'})	frozenset({'loan=no', 'age=(17.999, 35.0]'})	0.13023379266107807	0.3135962487005375	0.07896308420517131	0.6063179347826086	1.9334349096809507	0.03812225537261364	1.7435484416096785
frozenset({'age=(17.999, 35.0]'})	frozenset({'loan=no', 'marital=single', 'housing=no'})	0.37395766516998075	0.11326889473800623	0.07896308420517131	0.2111551428402437	1.8641935487112395	0.036605312792562184	1.12408808552632
frozenset({'marital=single'})	frozenset({'loan=no', 'age=(17.999, 35.0]', 'housing=no'})	0.2828957554577426	0.1239521355422353	0.07896308420517131	0.27912431587177483	2.2518717781725215	0.04389755118035015	1.2152551178324091
frozenset({'y=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'marital=single'})	0.1159673530777908	0.2828957554577426	0.06938576895003429	0.598321571619302	2.114989567981256	0.03657909699265789	1.7852694938912899
frozenset({'y=no', 'marital=single', 'housing=no'})	frozenset({'age=(17.999, 35.0]'})	0.10291743159850479	0.37395766516998075	0.06938576895003429	0.6741886954652913	1.8028476436198784	0.030899006524166238	1.921487456440686
frozenset({'y=no', 'age=(17.999, 35.0]'})	frozenset({'marital=single', 'housing=no'})	0.32554024463073145	0.13023379266107807	0.06938576895003429	0.21314037233319746	1.6365980593675593	0.026989428227958974	1.1053638752797041
frozenset({'y=no', 'marital=single'})	frozenset({'age=(17.999, 35.0]', 'housing=no'})	0.24060516246046315	0.14496472097498397	0.06938576895003429	0.28838021695164556	1.9893130895027231	0.034506508708812555	1.2015338800199102
frozenset({'age=(17.999, 35.0]', 'housing=no'})	frozenset({'y=no', 'marital=single'})	0.14496472097498397	0.24060516246046315	0.06938576895003429	0.4786389990845285	1.989313089502723	0.034506508708812555	1.456562413003841
frozenset({'marital=single', 'housing=no'})	frozenset({'y=no', 'age=(17.999, 35.0]'})	0.13023379266107807	0.32554024463073145	0.06938576895003429	0.5327785326086957	1.6365980593675595	0.026989428227958974	1.4435547217790816
frozenset({'age=(17.999, 35.0]'})	frozenset({'y=no', 'marital=single', 'housing=no'})	0.37395766516998075	0.10291743159850479	0.06938576895003429	0.18554444904477438	1.8028476436198784	0.030899006524166238	1.1014506161193958
frozenset({'marital=single'})	frozenset({'y=no', 'age=(17.999, 35.0]', 'housing=no'})	0.2828957554577426	0.1159673530777908	0.06938576895003429	0.24526974198592652	2.114989567981256	0.03657909699265789	1.1713226514176998
frozenset({'loan=no', 'default=no', 'marital=single', 'housing=no'})	frozenset({'age=(17.999, 35.0]'})	0.11189754705713212	0.37395766516998075	0.078034106743934	0.6973710219410951	1.8648394909196695	0.03618916130820082	2.068679406861573
frozenset({'loan=no', 'default=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'marital=single'})	0.12253655083939749	0.2828957554577426	0.078034106743934	0.6368231046931409	2.2510875204285843	0.043369036623036566	1.9745315679742081
frozenset({'loan=no', 'marital=single', 'housing=no'})	frozenset({'default=no', 'age=(17.999, 35.0]'})	0.11326889473800623	0.3666806750569552	0.078034106743934	0.6889279437609842	1.87882261221968	0.03650059195844668	2.0359248355513704
frozenset({'loan=no', 'default=no', 'marital=single'})	frozenset({'age=(17.999, 35.0]', 'housing=no'})	0.24270642100373802	0.14496472097498397	0.078034106743934	0.3215164494668733	2.2178944456586525	0.042850238144290134	1.2602151936523172
frozenset({'default=no', 'marital=single', 'housing=no'})	frozenset({'loan=no', 'age=(17.999, 35.0]'})	0.12773440092013005	0.3135962487005375	0.078034106743934	0.610909090909091	1.9480752510291233	0.03797707778537074	1.7641217907229179
frozenset({'loan=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'default=no', 'marital=single'})	0.1239521355422353	0.27760943133308263	0.078034106743934	0.6295503211991434	2.2677555232040856	0.04362382488353288	1.9500369685979793
frozenset({'loan=no', 'default=no', 'age=(17.999, 35.0]'})	frozenset({'marital=single', 'housing=no'})	0.30899559841631463	0.13023379266107807	0.078034106743934	0.2525411596277738	1.9391369510752854	0.03779243804659794	1.1636309056238976
frozenset({'default=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'loan=no', 'marital=single'})	0.1421999071022539	0.2461126716949415	0.078034106743934	0.5487634157722818	2.2297243453294358	0.04303690769222581	1.670714110194147
frozenset({'loan=no', 'marital=single'})	frozenset({'default=no', 'age=(17.999, 35.0]', 'housing=no'})	0.2461126716949415	0.1421999071022539	0.078034106743934	0.3170665947694797	2.229724345329436	0.04303690769222581	1.2560523271053061
frozenset({'marital=single', 'housing=no'})	frozenset({'loan=no', 'default=no', 'age=(17.999, 35.0]'})	0.13023379266107807	0.30899559841631463	0.078034106743934	0.5991847826086957	1.9391369510752856	0.03779243804659794	1.7239974222562455
frozenset({'default=no', 'marital=single'})	frozenset({'loan=no', 'age=(17.999, 35.0]', 'housing=no'})	0.27760943133308263	0.1239521355422353	0.078034106743934	0.28109313998884555	2.2677555232040856	0.04362382488353288	1.2185832590944703
frozenset({'loan=no', 'age=(17.999, 35.0]'})	frozenset({'default=no', 'marital=single', 'housing=no'})	0.3135962487005375	0.12773440092013005	0.078034106743934	0.24883622513753703	1.9480752510291233	0.03797707778537074	1.1612189355637932
frozenset({'age=(17.999, 35.0]', 'housing=no'})	frozenset({'loan=no', 'default=no', 'marital=single'})	0.14496472097498397	0.24270642100373802	0.078034106743934	0.538297223069881	2.2178944456586525	0.042850238144290134	1.6402188092338077
frozenset({'default=no', 'age=(17.999, 35.0]'})	frozenset({'loan=no', 'marital=single', 'housing=no'})	0.3666806750569552	0.11326889473800623	0.078034106743934	0.21281216069489686	1.8788226122196803	0.03650059195844668	1.126454273029374
frozenset({'marital=single'})	frozenset({'loan=no', 'default=no', 'age=(17.999, 35.0]', 'housing=no'})	0.2828957554577426	0.12253655083939749	0.078034106743934	0.27584050039093044	2.2510875204285843	0.043369036623036566	1.211699148646524
frozenset({'age=(17.999, 35.0]'})	frozenset({'loan=no', 'default=no', 'marital=single', 'housing=no'})	0.37395766516998075	0.11189754705713212	0.078034106743934	0.208670964689182	1.8648394909196693	0.03618916130820082	1.1222922618958866
frozenset({'default=no', 'y=no', 'marital=single', 'housing=no'})	frozenset({'age=(17.999, 35.0]'})	0.10057286943442967	0.37395766516998075	0.06777111764835991	0.673850890697163	1.8019443200632541	0.030161122215215275	1.9194973003857705
frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'marital=single'})	0.11331313175996992	0.2828957554577426	0.06777111764835991	0.5980870583642397	2.114160593878471	0.0357153136358405	1.78422780222923
frozenset({'default=no', 'marital=single', 'housing=no'})	frozenset({'y=no', 'age=(17.999, 35.0]'})	0.12773440092013005	0.32554024463073145	0.06777111764835991	0.5305627705627706	1.6297916442392595	0.026188429525060848	1.436741087147741
frozenset({'y=no', 'marital=single', 'housing=no'})	frozenset({'default=no', 'age=(17.999, 35.0]'})	0.10291743159850479	0.3666806750569552	0.06777111764835991	0.6584998925424457	1.7958401883059785	0.030033284354692165	1.8545215978351084
frozenset({'default=no', 'y=no', 'marital=single'})	frozenset({'age=(17.999, 35.0]', 'housing=no'})	0.23578332706642188	0.14496472097498397	0.06777111764835991	0.2874296435272045	1.9827558153049194	0.03359085342962268	1.1999310261198883
frozenset({'default=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'y=no', 'marital=single'})	0.1421999071022539	0.24060516246046315	0.06777111764835991	0.47659044952558716	1.9807989348686634	0.033557085898159346	1.4508616376052548
frozenset({'y=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'default=no', 'marital=single'})	0.1159673530777908	0.27760943133308263	0.06777111764835991	0.5843982452794202	2.10510947871308	0.0355774867072316	1.7381797850025922
frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]'})	frozenset({'marital=single', 'housing=no'})	0.3187056247373427	0.13023379266107807	0.06777111764835991	0.21264487473107085	1.6327933817028606	0.02626487539639747	1.1046682487039687
frozenset({'marital=single', 'housing=no'})	frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]'})	0.13023379266107807	0.3187056247373427	0.06777111764835991	0.5203804347826086	1.6327933817028606	0.02626487539639747	1.4204891223606677
frozenset({'default=no', 'marital=single'})	frozenset({'y=no', 'age=(17.999, 35.0]', 'housing=no'})	0.27760943133308263	0.1159673530777908	0.06777111764835991	0.2441239741853239	2.10510947871308	0.0355774867072316	1.1695471436197582
frozenset({'y=no', 'marital=single'})	frozenset({'default=no', 'age=(17.999, 35.0]', 'housing=no'})	0.24060516246046315	0.1421999071022539	0.06777111764835991	0.2816694245265674	1.9807989348686637	0.033557085898159346	1.1941578462428566
frozenset({'age=(17.999, 35.0]', 'housing=no'})	frozenset({'default=no', 'y=no', 'marital=single'})	0.14496472097498397	0.23578332706642188	0.06777111764835991	0.46750076289288983	1.9827558153049196	0.03359085342962268	1.4351507376523411
frozenset({'default=no', 'age=(17.999, 35.0]'})	frozenset({'y=no', 'marital=single', 'housing=no'})	0.3666806750569552	0.10291743159850479	0.06777111764835991	0.1848232597418265	1.7958401883059785	0.030033284354692165	1.1004761594612984
frozenset({'y=no', 'age=(17.999, 35.0]'})	frozenset({'default=no', 'marital=single', 'housing=no'})	0.32554024463073145	0.12773440092013005	0.06777111764835991	0.20818045930153556	1.6297916442392597	0.026188429525060848	1.101596455058995
frozenset({'marital=single'})	frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]', 'housing=no'})	0.2828957554577426	0.11331313175996992	0.06777111764835991	0.23956215793588742	2.114160593878471	0.0357153136358405	1.1660214933981066
frozenset({'age=(17.999, 35.0]'})	frozenset({'default=no', 'y=no', 'marital=single', 'housing=no'})	0.37395766516998075	0.10057286943442967	0.06777111764835991	0.1812267108298338	1.8019443200632541	0.030161122215215275	1.0985057066005994
frozenset({'loan=no', 'y=no', 'marital=single', 'housing=no'})	frozenset({'age=(17.999, 35.0]'})	0.08769989604299838	0.37395766516998075	0.05903430581053284	0.6731399747793191	1.8000432601731706	0.026238257450643128	1.9153224209884465
frozenset({'loan=no', 'y=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'marital=single'})	0.09721085576518988	0.2828957554577426	0.05903430581053284	0.6072810011376565	2.146659995499186	0.03153376733014579	1.8259983515430023
frozenset({'loan=no', 'marital=single', 'housing=no'})	frozenset({'y=no', 'age=(17.999, 35.0]'})	0.11326889473800623	0.32554024463073145	0.05903430581053284	0.521187268111697	1.6009918180865563	0.02216072210846972	1.4086086489584115
frozenset({'loan=no', 'y=no', 'marital=single'})	frozenset({'age=(17.999, 35.0]', 'housing=no'})	0.20707349981199266	0.14496472097498397	0.05903430581053284	0.2850886562700278	1.9666071465706783	0.029015953688973924	1.1960018350862394
frozenset({'y=no', 'marital=single', 'housing=no'})	frozenset({'loan=no', 'age=(17.999, 35.0]'})	0.10291743159850479	0.3135962487005375	0.05903430581053284	0.5736084246722545	1.829130377194054	0.026759785335347577	1.6097967010062497
frozenset({'loan=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'y=no', 'marital=single'})	0.1239521355422353	0.24060516246046315	0.05903430581053284	0.4762669521770164	1.979454419459008	0.029210782101071964	1.4499654751521516
frozenset({'loan=no', 'y=no', 'age=(17.999, 35.0]'})	frozenset({'marital=single', 'housing=no'})	0.2700227820663113	0.13023379266107807	0.05903430581053284	0.21862712975098297	1.678728118745192	0.02386821479714138	1.1131256797561127
frozenset({'y=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'loan=no', 'marital=single'})	0.1159673530777908	0.2461126716949415	0.05903430581053284	0.5090596986458135	2.0684010097488876	0.030493270715167147	1.5355987810036602
frozenset({'loan=no', 'marital=single'})	frozenset({'y=no', 'age=(17.999, 35.0]', 'housing=no'})	0.2461126716949415	0.1159673530777908	0.05903430581053284	0.23986699020400828	2.068401009748888	0.030493270715167147	1.1629973116934762
frozenset({'marital=single', 'housing=no'})	frozenset({'loan=no', 'y=no', 'age=(17.999, 35.0]'})	0.13023379266107807	0.2700227820663113	0.05903430581053284	0.45329483695652173	1.678728118745192	0.02386821479714138	1.3352301519706615
frozenset({'y=no', 'marital=single'})	frozenset({'loan=no', 'age=(17.999, 35.0]', 'housing=no'})	0.24060516246046315	0.1239521355422353	0.05903430581053284	0.24535760250045965	1.979454419459008	0.029210782101071964	1.1608781422306693
frozenset({'loan=no', 'age=(17.999, 35.0]'})	frozenset({'y=no', 'marital=single', 'housing=no'})	0.3135962487005375	0.10291743159850479	0.05903430581053284	0.1882494004796163	1.829130377194054	0.026759785335347577	1.1051209188284299
frozenset({'age=(17.999, 35.0]', 'housing=no'})	frozenset({'loan=no', 'y=no', 'marital=single'})	0.14496472097498397	0.20707349981199266	0.05903430581053284	0.40723222459566677	1.9666071465706783	0.029015953688973924	1.3376680263145946
frozenset({'y=no', 'age=(17.999, 35.0]'})	frozenset({'loan=no', 'marital=single', 'housing=no'})	0.32554024463073145	0.11326889473800623	0.05903430581053284	0.18134257371925536	1.600991818086556	0.02216072210846972	1.0831528265620403
frozenset({'marital=single'})	frozenset({'loan=no', 'y=no', 'age=(17.999, 35.0]', 'housing=no'})	0.2828957554577426	0.09721085576518988	0.05903430581053284	0.2086786551993745	2.146659995499186	0.03153376733014579	1.1408628746925424
frozenset({'age=(17.999, 35.0]'})	frozenset({'loan=no', 'y=no', 'marital=single', 'housing=no'})	0.37395766516998075	0.08769989604299838	0.05903430581053284	0.15786360679008696	1.8000432601731706	0.026238257450643128	1.0833163265627914
frozenset({'marital=single', 'loan=no', 'housing=no', 'default=no', 'y=no'})	frozenset({'age=(17.999, 35.0]'})	0.08639490389506978	0.37395766516998075	0.058149565371259204	0.6730670762928828	1.7998483223681034	0.025841528828074035	1.9148953483524318
frozenset({'loan=no', 'housing=no', 'default=no', 'y=no', 'age=(17.999, 35.0]'})	frozenset({'marital=single'})	0.09583950808431577	0.2828957554577426	0.058149565371259204	0.6067389799215324	2.144744020424738	0.031036975329048266	1.823481626526761
frozenset({'loan=no', 'default=no', 'marital=single', 'housing=no'})	frozenset({'y=no', 'age=(17.999, 35.0]'})	0.11189754705713212	0.32554024463073145	0.058149565371259204	0.5196679185609804	1.5963246545767418	0.02172241052870163	1.4041530462605472
frozenset({'loan=no', 'y=no', 'marital=single', 'housing=no'})	frozenset({'default=no', 'age=(17.999, 35.0]'})	0.08769989604299838	0.3666806750569552	0.058149565371259204	0.6630517023959647	1.8082537409231487	0.025991708287787768	1.8795741941610575
frozenset({'loan=no', 'default=no', 'marital=single', 'y=no'})	frozenset({'age=(17.999, 35.0]', 'housing=no'})	0.2039990267855168	0.14496472097498397	0.058149565371259204	0.28504824894286024	1.9663284075306153	0.028576903374128482	1.1959342399829729
frozenset({'default=no', 'y=no', 'marital=single', 'housing=no'})	frozenset({'loan=no', 'age=(17.999, 35.0]'})	0.10057286943442967	0.3135962487005375	0.058149565371259204	0.5781834176380031	1.8437191772345716	0.026610290795573116	1.6272564427313119
frozenset({'loan=no', 'default=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'y=no', 'marital=single'})	0.12253655083939749	0.24060516246046315	0.058149565371259204	0.47454873646209383	1.972313193986737	0.02866663864920117	1.4452241154136152
frozenset({'loan=no', 'y=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'default=no', 'marital=single'})	0.09721085576518988	0.27760943133308263	0.058149565371259204	0.5981797497155859	2.154752980988874	0.031162914982882522	1.7977953280244063
frozenset({'loan=no', 'default=no', 'age=(17.999, 35.0]', 'y=no'})	frozenset({'marital=single', 'housing=no'})	0.26575390944681604	0.13023379266107807	0.058149565371259204	0.21880982105701205	1.6801309136903144	0.023539425829491645	1.1133859984207488
frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'loan=no', 'marital=single'})	0.11331313175996992	0.2461126716949415	0.058149565371259204	0.5131758735116143	2.0851257677121953	0.03026176777569208	1.5485825111895808
frozenset({'loan=no', 'marital=single', 'housing=no'})	frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]'})	0.11326889473800623	0.3187056247373427	0.058149565371259204	0.5133762936926382	1.610816546195979	0.022050131510474615	1.400043537608374
frozenset({'loan=no', 'default=no', 'marital=single'})	frozenset({'y=no', 'age=(17.999, 35.0]', 'housing=no'})	0.24270642100373802	0.1159673530777908	0.058149565371259204	0.2395880798323157	2.0659959331105906	0.03000354415247178	1.1625707376171381
frozenset({'loan=no', 'y=no', 'marital=single'})	frozenset({'default=no', 'age=(17.999, 35.0]', 'housing=no'})	0.20707349981199266	0.1421999071022539	0.058149565371259204	0.2808160649433881	1.9747978087036118	0.02870373293465526	1.19274089851607
frozenset({'default=no', 'marital=single', 'housing=no'})	frozenset({'loan=no', 'y=no', 'age=(17.999, 35.0]'})	0.12773440092013005	0.2700227820663113	0.058149565371259204	0.4552380952380952	1.6859247644011732	0.023658367069232092	1.3399931448083446
frozenset({'y=no', 'marital=single', 'housing=no'})	frozenset({'loan=no', 'default=no', 'age=(17.999, 35.0]'})	0.10291743159850479	0.30899559841631463	0.058149565371259204	0.5650118203309692	1.82854326478049	0.02634853200700909	1.5885590319016243
frozenset({'default=no', 'y=no', 'marital=single'})	frozenset({'loan=no', 'age=(17.999, 35.0]', 'housing=no'})	0.23578332706642188	0.1239521355422353	0.058149565371259204	0.24662288930581613	1.9896622855826647	0.02892371845612288	1.1628278215813437
frozenset({'loan=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'default=no', 'y=no', 'marital=single'})	0.1239521355422353	0.23578332706642188	0.058149565371259204	0.4691291934332619	1.9896622855826647	0.02892371845612288	1.4395530202083267
frozenset({'loan=no', 'default=no', 'age=(17.999, 35.0]'})	frozenset({'y=no', 'marital=single', 'housing=no'})	0.30899559841631463	0.10291743159850479	0.058149565371259204	0.18818897637795273	1.8285432647804902	0.02634853200700909	1.1050386633073706
frozenset({'loan=no', 'y=no', 'age=(17.999, 35.0]'})	frozenset({'default=no', 'marital=single', 'housing=no'})	0.2700227820663113	0.12773440092013005	0.058149565371259204	0.21535058977719526	1.6859247644011732	0.023658367069232092	1.111662849312773
frozenset({'default=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'loan=no', 'y=no', 'marital=single'})	0.1421999071022539	0.20707349981199266	0.058149565371259204	0.4089282936693109	1.9747978087036118	0.02870373293465526	1.341506439397026
frozenset({'y=no', 'age=(17.999, 35.0]', 'housing=no'})	frozenset({'loan=no', 'default=no', 'marital=single'})	0.1159673530777908	0.24270642100373802	0.058149565371259204	0.5014304787335495	2.06599593311059	0.03000354415247178	1.5189327600143083
frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]'})	frozenset({'loan=no', 'marital=single', 'housing=no'})	0.3187056247373427	0.11326889473800623	0.058149565371259204	0.1824554098133111	1.610816546195979	0.022050131510474615	1.084627206767408
frozenset({'loan=no', 'marital=single'})	frozenset({'default=no', 'y=no', 'age=(17.999, 35.0]', 'housing=no'})	0.2461126716949415	0.11331313175996992	0.058149565371259204	0.23627213085288037	2.085125767712195	0.03026176777569208	1.1609984446819033
frozenset({'marital=single', 'housing=no'})	frozenset({'loan=no', 'default=no', 'age=(17.999, 35.0]', 'y=no'})	0.13023379266107807	0.26575390944681604	0.058149565371259204	0.4465013586956521	1.6801309136903144	0.023539425829491645	1.326554458784028
frozenset({'default=no', 'marital=single'})	frozenset({'loan=no', 'y=no', 'age=(17.999, 35.0]', 'housing=no'})	0.27760943133308263	0.09721085576518988	0.058149565371259204	0.20946538124452235	2.154752980988874	0.031162914982882522	1.1419982412105527
frozenset({'y=no', 'marital=single'})	frozenset({'loan=no', 'default=no', 'age=(17.999, 35.0]', 'housing=no'})	0.24060516246046315	0.12253655083939749	0.058149565371259204	0.24168045596617024	1.972313193986737	0.02866663864920117	1.1571156988688367
frozenset({'loan=no', 'age=(17.999, 35.0]'})	frozenset({'default=no', 'y=no', 'marital=single', 'housing=no'})	0.3135962487005375	0.10057286943442967	0.058149565371259204	0.18542812808576667	1.8437191772345716	0.026610290795573116	1.1041716042218943
frozenset({'age=(17.999, 35.0]', 'housing=no'})	frozenset({'loan=no', 'default=no', 'marital=single', 'y=no'})	0.14496472097498397	0.2039990267855168	0.058149565371259204	0.4011290814769606	1.9663284075306153	0.028576903374128482	1.3291695231713943
frozenset({'default=no', 'age=(17.999, 35.0]'})	frozenset({'loan=no', 'y=no', 'marital=single', 'housing=no'})	0.3666806750569552	0.08769989604299838	0.058149565371259204	0.15858366509832306	1.8082537409231485	0.025991708287787768	1.0842433954691497
frozenset({'y=no', 'age=(17.999, 35.0]'})	frozenset({'loan=no', 'default=no', 'marital=single', 'housing=no'})	0.32554024463073145	0.11189754705713212	0.058149565371259204	0.17862481315396114	1.5963246545767418	0.02172241052870163	1.0812384731915898
frozenset({'marital=single'})	frozenset({'loan=no', 'housing=no', 'default=no', 'y=no', 'age=(17.999, 35.0]'})	0.2828957554577426	0.09583950808431577	0.058149565371259204	0.20555121188428457	2.144744020424738	0.031036975329048266	1.1380978930815473
frozenset({'age=(17.999, 35.0]'})	frozenset({'marital=single', 'loan=no', 'housing=no', 'default=no', 'y=no'})	0.37395766516998075	0.08639490389506978	0.058149565371259204	0.15549772283669486	1.7998483223681034	0.025841528828074035	1.0818266815972863
frozenset({'education=tertiary', 'default=no'})	frozenset({'marital=single'})	0.2898188493950587	0.2828957554577426	0.10475326800999757	0.361443944134931	1.2776577137047977	0.022764745664488717	1.1230090732923628
frozenset({'default=no', 'marital=single'})	frozenset({'education=tertiary'})	0.27760943133308263	0.29419831456946316	0.10475326800999757	0.3773404509600829	1.2826057535791526	0.023081041203217537	1.1335274413101304
frozenset({'education=tertiary'})	frozenset({'default=no', 'marital=single'})	0.29419831456946316	0.27760943133308263	0.10475326800999757	0.3560634538756485	1.2826057535791526	0.023081041203217537	1.1218350208801715
frozenset({'marital=single'})	frozenset({'education=tertiary', 'default=no'})	0.2828957554577426	0.2898188493950587	0.10475326800999757	0.37028928850664583	1.2776577137047977	0.022764745664488717	1.1277895351672709
frozenset({'education=tertiary', 'age=(17.999, 35.0]'})	frozenset({'marital=single'})	0.12908363009002233	0.2828957554577426	0.07546835947004048	0.584647018505826	2.0666517868386944	0.03895114841849582	1.7264935524540492
frozenset({'education=tertiary', 'marital=single'})	frozenset({'age=(17.999, 35.0]'})	0.10599190462498065	0.37395766516998075	0.07546835947004048	0.7120200333889817	1.904012404894378	0.03583187428956343	2.1739093250039514
frozenset({'age=(17.999, 35.0]', 'marital=single'})	frozenset({'education=tertiary'})	0.19428900046448874	0.29419831456946316	0.07546835947004048	0.3884335154826958	1.3203118313275815	0.018308862994002244	1.1540882361917044
frozenset({'education=tertiary'})	frozenset({'age=(17.999, 35.0]', 'marital=single'})	0.29419831456946316	0.19428900046448874	0.07546835947004048	0.25652206601007443	1.3203118313275815	0.018308862994002244	1.083705329641201
frozenset({'age=(17.999, 35.0]'})	frozenset({'education=tertiary', 'marital=single'})	0.37395766516998075	0.10599190462498065	0.07546835947004048	0.20180990122434495	1.9040124048943778	0.03583187428956343	1.1200440806599075
frozenset({'marital=single'})	frozenset({'education=tertiary', 'age=(17.999, 35.0]'})	0.2828957554577426	0.12908363009002233	0.07546835947004048	0.26677091477716963	2.066651786838694	0.03895114841849582	1.1877820826560688
frozenset({'housing=yes', 'education=tertiary'})	frozenset({'marital=single'})	0.14107186304218	0.2828957554577426	0.050629271637433367	0.3588899341486359	1.2686296178885048	0.010720640368284656	1.1185353073344382
frozenset({'marital=single'})	frozenset({'housing=yes', 'education=tertiary'})	0.2828957554577426	0.14107186304218	0.050629271637433367	0.17896794370602032	1.268629617888505	0.010720640368284656	1.0461566395286657
frozenset({'loan=no', 'education=tertiary'})	frozenset({'marital=single'})	0.25473889097785934	0.2828957554577426	0.09482205657915109	0.37223235217504563	1.3157933443460506	0.022757505571502037	1.142308379584119
frozenset({'loan=no', 'marital=single'})	frozenset({'education=tertiary'})	0.2461126716949415	0.29419831456946316	0.09482205657915109	0.3852790509571313	1.3095895927240706	0.022416123372311678	1.1481659873955532
frozenset({'education=tertiary'})	frozenset({'loan=no', 'marital=single'})	0.29419831456946316	0.2461126716949415	0.09482205657915109	0.32230659348921137	1.3095895927240708	0.022416123372311678	1.1124312573536257
frozenset({'marital=single'})	frozenset({'loan=no', 'education=tertiary'})	0.2828957554577426	0.25473889097785934	0.09482205657915109	0.33518373729476153	1.3157933443460506	0.022757505571502037	1.1210031264722071
frozenset({'education=tertiary', 'housing=no'})	frozenset({'marital=single'})	0.15312645152728319	0.2828957554577426	0.055362632987547275	0.3615484616495739	1.2780271696355656	0.012043809802173094	1.1231929151506896
frozenset({'marital=single', 'housing=no'})	frozenset({'education=tertiary'})	0.13023379266107807	0.29419831456946316	0.055362632987547275	0.42510190217391297	1.4449501615806917	0.017048070686669185	1.2276987662673562
frozenset({'education=tertiary'})	frozenset({'marital=single', 'housing=no'})	0.29419831456946316	0.13023379266107807	0.055362632987547275	0.18818133974889106	1.4449501615806917	0.017048070686669185	1.071379915152343
